company_id,year,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,dividend_payout_ratio,financial_year,return_on_equity_pct_yoy_change,debt_to_equity_yoy_change,interest_coverage_yoy_change,asset_turnover_yoy_change,dividend_payout_ratio_yoy_change,roe_momentum,debt_momentum,interest_momentum,asset_turnover_momentum,financial_momentum_score,trend_classification
BOSCHLTD,Mar 2022,11.386601796407184,0.0068300898203592,50.41379310344828,0.764568462037638,4.19063270336894,2022,6.479750528973609,0.0013327875705373997,-32.65763546798029,0.10679128591742681,-10.332188873394546,1,0,-1,1,1,Improving
BOSCHLTD,Mar 2023,12.930173431399256,0.0048124943248887,150.83333333333334,0.9181991512393136,6.952247191011236,2023,1.5435716349920714,-0.0020175954954705,100.41954022988506,0.15363068920167566,2.761614487642296,0,0,1,1,2,Improving
BOSCHLTD,Mar 2024,20.639920424403183,0.0032327586206896,41.07843137254902,0.9638144626908672,1.7670682730923692,2024,7.709746993003927,-0.0015797357041990997,-109.75490196078432,0.04561531145155362,-5.185178917918867,1,0,-1,0,0,Declining
BPCL,Mar 2013,11.540983606557376,1.9765722801788372,2.664416203335981,3.041405033405334,2.169421487603306,2013,,,,,,0,0,0,0,0,Declining
BPCL,Mar 2014,20.84876543209877,1.705349794238683,4.749747729566095,2.9891589418946416,0.76486553170491,2014,9.307781825541394,-0.2712224859401542,2.0853315262301138,-0.052246091510692594,-1.404555955898396,1,1,1,0,3,Strong Improvement
BPCL,Mar 2015,22.524598883077743,1.1298643737257337,8.288135593220339,2.81038437478279,0.6690279417552145,2015,1.675833450978974,-0.5754854205129494,3.5383878636542443,-0.17877456711185147,-0.09583758994969549,0,1,1,-1,1,Improving
BPCL,Mar 2016,29.103403612290425,0.8414765776786357,19.075,2.173231353127676,0.3090616887130671,2016,6.578804729212681,-0.28838779604709797,10.78686440677966,-0.6371530216551142,-0.3599662530421474,1,1,1,-1,2,Improving
BPCL,Mar 2017,30.847853596807163,1.1591875141957884,19.80316091954023,1.844883853106723,0.5154096981171769,2017,1.7444499845167378,0.31771093651715265,0.7281609195402297,-0.3283475000209528,0.20634800940410974,0,-1,0,-1,-2,Strong Decline
BPCL,Mar 2018,26.74021682733008,1.0284005570878505,12.914839797639123,1.9599770680315065,0.4697712418300653,2018,-4.107636769477082,-0.13078695710793786,-6.888321121901106,0.11509321492478342,-0.04563845628711155,-1,1,-1,1,0,Declining
BPCL,Mar 2019,21.999226106023475,1.1566877337804722,8.566893424036282,2.1780085593678336,0.5628517823639775,2019,-4.740990721306606,0.12828717669262168,-4.347946373602841,0.21803149133632704,0.09308054053391218,-1,-1,-1,1,-2,Strong Decline
BPCL,Mar 2020,10.035037775101282,1.792291689477718,3.403488813045127,1.8863316982632905,2.8914348063284234,2020,-11.964188330922193,0.6356039556972459,-5.163404610991154,-0.29167686110454305,2.328583023964446,-1,-1,-1,-1,-4,Strong Decline
BPCL,Mar 2021,32.340584445896745,1.0182429278312015,12.188624492164829,1.4298289207220862,0.5889145496535797,2021,22.305546670795465,-0.7740487616465166,8.785135679119701,-0.4565027775412043,-2.3025202566748435,1,1,1,-1,2,Improving
BPCL,Mar 2022,22.50650226375108,1.243309893073885,7.343438219493477,1.849265980195063,0.2482451634994008,2022,-9.834082182145664,0.22506696524268355,-4.845186272671352,0.4194370594729768,-0.3406693861541789,-1,-1,-1,1,-2,Strong Decline
BPCL,Mar 2023,3.98154030118456,1.2962146407084938,2.9102803738317755,2.5154936765386027,1.8770530267480057,2023,-18.524961962566522,0.05290474763460873,-4.433157845661701,0.6662276963435396,1.628807863248605,-1,0,-1,1,-1,Declining
BPCL,Mar 2024,35.511337343822305,0.7218747934157467,10.62472885032538,2.213651947949293,0.1228638445213894,2024,31.529797042637746,-0.5743398472927471,7.714448476493604,-0.3018417285893098,-1.7541891822266162,1,1,1,-1,2,Improving
BRITANNIA,Mar 2013,46.59498207885305,0.6810035842293907,10.268292682926829,3.2846521508231548,15.0,2013,,,,,,0,0,0,0,0,Declining
BRITANNIA,Mar 2014,49.49874686716792,0.18796992481203,78.375,3.280968201233982,9.113924050632912,2014,2.9037647883148665,-0.49303365941736066,68.10670731707317,-0.0036839495891727303,-5.886075949367088,1,1,1,0,3,Strong Improvement
BRITANNIA,Mar 2015,55.34136546184739,0.1164658634538152,217.5,2.8134622269960614,4.063860667634253,2015,5.842618594679472,-0.07150406135821481,139.125,-0.4675059742379206,-5.050063382998659,1,0,1,-1,1,Improving
BRITANNIA,Mar 2016,39.4359464627151,0.0626195028680688,244.8,2.403262736119061,3.5151515151515147,2016,-15.905418999132287,-0.05384636058574639,27.30000000000001,-0.41019949087700036,-0.5487091524827381,-1,0,1,-1,-1,Declining
BRITANNIA,Mar 2017,32.826409495548965,0.0463649851632047,255.6,2.203455828668776,3.389830508474576,2017,-6.609536967166136,-0.016254517704864108,10.799999999999983,-0.19980690745028484,-0.12532100667693857,-1,0,1,-1,-1,Declining
BRITANNIA,Mar 2018,29.47739283617146,0.059013505578391,187.625,1.9109483423284503,2.98804780876494,2018,-3.3490166593775044,0.012648520415186305,-67.975,-0.29250748634032586,-0.4017826997096363,-1,0,-1,-1,-3,Strong Decline
BRITANNIA,Mar 2019,27.157300728897248,0.0366799905948742,192.44444444444449,1.7722026290477717,2.683982683982684,2019,-2.3200921072742133,-0.0223335149835168,4.8194444444444855,-0.13874571328067864,-0.30406512478225567,-1,0,1,-1,-1,Declining
BRITANNIA,Mar 2020,31.66023166023166,0.3493072904837611,23.935064935064936,1.4814814814814814,4.304160688665711,2020,4.5029309313344115,0.3126272998888869,-168.50937950937956,-0.2907211475662903,1.6201780046830265,1,-1,-1,-1,-2,Strong Decline
BRITANNIA,Mar 2021,52.17023675310034,0.5980834272829764,22.6036036036036,1.642,11.021069692058347,2021,20.51000509286868,0.24877613679921529,-1.3314613314613375,0.1605185185185185,6.716909003392637,1,-1,-1,1,0,Declining
BRITANNIA,Mar 2022,59.26505082095387,0.9698983580922595,15.28472222222222,1.8780390593862095,5.8707124010554095,2022,7.094814067853527,0.3718149308092832,-7.318881381381379,0.23603905938620962,-5.150357291002938,1,-1,-1,1,0,Declining
BRITANNIA,Mar 2023,65.53480475382003,0.8480475382003395,16.75147928994083,1.743236017538231,3.2383419689119166,2023,6.269753932866159,-0.12185081989192004,1.4667570677186088,-0.13480304184797842,-2.632370432143493,1,1,1,-1,2,Improving
BRITANNIA,Mar 2024,54.14869322506978,0.5239786856127886,19.3109756097561,1.8484347442680773,3.889409559512652,2024,-11.386111528750249,-0.3240688525875509,2.5594963198152705,0.1051987267298462,0.6510675906007353,-1,1,1,1,2,Improving
CANBK,Mar 2013,11.896250397203689,14.936447410231969,2.1816807738814994,0.0812498211406931,0.6343906510851419,2013,,,,,,0,0,0,0,0,Declining
CANBK,Mar 2014,8.854718981972429,14.843352332979851,2.3252895752895757,0.0789678500868107,0.7110778443113772,2014,-3.04153141523126,-0.09309507725211752,0.1436088014080763,-0.0022819710538823923,0.0766871932262353,-1,0,0,0,-1,Declining
CANBK,Mar 2015,9.020682014034223,15.37264557429521,2.1766321571941685,0.0784394816652881,0.5800068236096895,2015,0.16596303206179464,0.5292932413153597,-0.14865741809540722,-0.0005283684215226098,-0.13107102070168775,0,-1,0,0,-1,Declining
CANBK,Mar 2016,-7.821659981487196,15.634433816723234,3.3773262438283327,0.0781214244534125,-0.0,2016,-16.84234199552142,0.26178824242802357,1.2006940866341642,-0.000318057211875597,-0.5800068236096895,-1,-1,1,0,-1,Declining
CANBK,Mar 2017,4.06804093988756,15.420441112873,1.9983443708609272,0.0695401730075365,0.2834868887313961,2017,11.889700921374756,-0.21399270385023428,-1.3789818729674055,-0.008581251445876,0.2834868887313961,1,1,-1,0,1,Improving
CANBK,Mar 2018,-10.496788356776973,15.279182589370407,3.457961611246283,0.0654778401577359,-0.0,2018,-14.564829296664533,-0.14125852350259294,1.4596172403853558,-0.004062332849800593,-0.2834868887313961,-1,1,1,0,1,Improving
CANBK,Mar 2019,1.8466926689484997,16.98548648146674,2.74573533864944,0.0673674420434317,0.0,2019,12.343481025725472,1.706303892096333,-0.7122262725968431,0.0018896018856957991,0.0,1,-1,0,0,0,Declining
CANBK,Mar 2020,-4.661942435567636,16.215356986846576,2.2721417069243155,0.0671112969356927,-0.0,2020,-6.508635104516136,-0.7701294946201642,-0.47359363172512436,-0.00025614510773899757,-0.0,-1,1,0,0,0,Declining
CANBK,Mar 2021,4.73802275276398,17.000448646050312,1.881529931560253,0.0595596588500601,0.0,2021,9.399965188331617,0.7850916592037365,-0.39061177536406255,-0.007551638085632605,0.0,1,-1,0,0,0,Declining
CANBK,Mar 2022,8.802046854676176,16.18939123225797,1.7440680116736456,0.0560967723740833,0.3085417343293277,2022,4.064024101912196,-0.8110574137923408,-0.1374619198866074,-0.003462886475976798,0.3085417343293277,1,1,0,0,2,Improving
CANBK,Mar 2023,14.534809234632434,15.850052527737208,1.688923988153998,0.062189090751106,0.1674746584398413,2023,5.732762379956258,-0.3393387045207632,-0.055144023519647645,0.006092318377022697,-0.1410670758894864,1,1,0,0,2,Improving
CANBK,Mar 2024,16.716051794688113,14.867419925542425,1.6109055365496054,0.0719985042520674,0.1233686124277644,2024,2.1812425600556793,-0.9826326021947835,-0.07801845160439247,0.0098094135009614,-0.044106046012076905,1,1,0,0,2,Improving
CHOLAFIN,Mar 2013,15.778688524590164,7.822233606557377,688.0,0.140991880623217,5.194805194805195,2013,,,,,,0,0,0,0,0,Declining
CHOLAFIN,Mar 2014,16.09094884127678,7.903366856143419,932.0,0.1522001485332343,3.804347826086957,2014,0.3122603166866167,0.08113324958604196,244.0,0.011208267910017305,-1.3904573687182378,0,0,1,0,1,Improving
CHOLAFIN,Mar 2015,16.598130841121495,7.457943925233645,,0.1556477291771409,2.477477477477477,2015,0.5071819998447147,-0.4454229309097748,,0.0034475806439066004,-1.32687034860948,0,1,0,0,1,Improving
CHOLAFIN,Mar 2016,15.66757493188011,6.143324250681199,633.0,0.1510989996055792,2.086956521739131,2016,-0.9305559092413862,-1.3146196745524454,,-0.004548729571561688,-0.3905209557383462,0,1,0,0,1,Improving
CHOLAFIN,Mar 2017,16.70544439274081,5.600511865984179,440.6666666666667,0.1534087195241519,1.6713091922005572,2017,1.0378694608606995,-0.5428123846970205,-192.33333333333331,0.002309719918572678,-0.41564732953857364,0,1,-1,0,0,Declining
CHOLAFIN,Mar 2018,17.912195121951218,7.479024390243903,,0.125863201032445,1.1982570806100217,2018,1.206750729210409,1.8785125242597243,,-0.02754551849170689,-0.4730521115905355,0,-1,0,0,-1,Declining
CHOLAFIN,Mar 2019,19.281572164948454,8.145457474226804,1632.0,0.123638893720647,0.6683375104427736,2019,1.369377042997236,0.6664330839829011,,-0.002224307311797999,-0.5299195701672481,0,-1,0,0,-1,Declining
CHOLAFIN,Mar 2020,12.853658536585366,6.707926829268293,,0.1360017484154984,1.2333965844402277,2020,-6.427913628363088,-1.4375306449585112,,0.012362854694851391,0.5650590739974541,-1,1,0,0,0,Declining
CHOLAFIN,Mar 2021,15.84375,6.638541666666667,52.017857142857146,0.1283827233267241,0.7232084155161078,2021,2.9900914634146343,-0.06938516260162597,,-0.007619025088774295,-0.5101881689241199,1,0,0,0,1,Improving
CHOLAFIN,Mar 2022,18.30231965332653,5.87764465969921,34.833333333333336,0.123038870971653,0.3714020427112349,2022,2.4585696533265313,-0.7608970069674568,-17.18452380952381,-0.005343852355071094,-0.3518063728048729,1,1,-1,0,1,Improving
CHOLAFIN,Mar 2023,18.576606719643102,6.786421302105117,16.45909090909091,0.113388543215961,0.225140712945591,2023,0.27428706631657107,0.9087766424059067,-18.374242424242425,-0.00965032775569201,-0.1462613297656439,0,-1,-1,0,-2,Strong Decline
CHOLAFIN,Mar 2024,17.455213596692694,6.863420609401317,21.11764705882353,0.1223019286981606,0.1461988304093567,2024,-1.1213931229504084,0.07699930729619986,4.658556149732618,0.00891338548219961,-0.0789418825362343,0,0,1,0,1,Improving
CIPLA,Mar 2013,17.130502272979268,0.107218095132498,24.755102040816325,0.7101561159718648,0.6472491909385114,2013,,,,,,0,0,0,0,0,Declining
CIPLA,Mar 2014,13.968759327430105,0.1241667495771565,31.97609561752988,0.7591791044776119,0.8547008547008548,2014,-3.161742945549163,0.016948654444658498,7.220993576713553,0.049022988505747156,0.20745166376234336,-1,0,1,0,0,Declining
CIPLA,Mar 2015,11.377522680985004,0.1576559896315497,55.99390243902439,0.7239948947032546,1.1391375101708707,2015,-2.5912366464451004,0.0334892400543932,24.01780682149451,-0.03518420977435732,0.28443665547001595,-1,0,1,0,0,Declining
CIPLA,Mar 2016,12.00833550403751,0.4516801250325605,54.375,0.6551380113069505,0.8676789587852495,2016,0.630812823052505,0.2940241354010108,-1.6189024390243887,-0.06885688339630414,-0.27145855138562125,0,-1,-1,0,-2,Strong Decline
CIPLA,Mar 2017,8.250956632653061,0.3278858418367347,57.20192307692308,0.6897311802194642,1.5458937198067633,2017,-3.7573788713844483,-0.1237942831958258,2.82692307692308,0.03459316891251374,0.6782147610215138,-1,1,1,0,1,Improving
CIPLA,Mar 2018,9.958535385480358,0.2880033733923677,44.03214285714286,0.668460283156177,1.1997177134791814,2018,1.7075787528272972,-0.03988246844436699,-13.169780219780222,-0.02127089706328722,-0.34617600632758183,0,0,-1,0,-1,Declining
CIPLA,Mar 2019,9.938715694111377,0.2875033306687983,27.80922431865828,0.6885784024913728,1.0723860589812333,2019,-0.01981969136898165,-0.0005000427235694049,-16.222918538484578,0.020118119335195805,-0.12733165449794814,0,0,-1,0,-1,Declining
CIPLA,Mar 2020,9.515955084692,0.1786461967899511,40.48255813953488,0.731417837168595,1.4,2020,-0.42276060941937743,-0.10885713387884718,12.6733338208766,0.04283943467722218,0.3276139410187666,0,1,1,0,2,Improving
CIPLA,Mar 2021,13.03612354032522,0.109898504856488,56.04135338345865,0.7708710521021928,0.7115948095437421,2021,3.52016845563322,-0.06874769193346311,15.558795243923768,0.03945321493359777,-0.6884051904562578,1,0,1,0,2,Improving
CIPLA,Mar 2022,12.221102634230602,0.0506693536778465,173.84848484848484,0.8103287783445656,0.6281900274833138,2022,-0.8150209060946167,-0.0592291511786415,117.8071314650262,0.03945772624237287,-0.08340478206042834,0,0,1,0,1,Improving
CIPLA,Mar 2023,12.103216986371596,0.0343059768445336,60.49829351535836,0.7765529010238907,0.8471584892340276,2023,-0.11788564785900668,-0.016363376833312904,-113.35019133312647,-0.033775877320674885,0.21896846175071383,0,0,-1,0,-1,Declining
CIPLA,Mar 2024,15.554557028383137,0.0209316258518684,35.29528985507246,0.7922417237881536,0.601829561868079,2024,3.451340042011541,-0.013374350992665197,-25.2030036602859,0.015688822764262866,-0.24532892736594858,1,0,-1,0,0,Declining
COALINDIA,Mar 2013,35.80623865324311,0.0269227595312757,5.737659963436928,0.6154365983979528,0.2938465084120765,2013,,,,,,0,0,0,0,0,Declining
COALINDIA,Mar 2014,35.63814734459013,0.0041977171964908,7.370902496861487,0.6728544473879815,0.8006881948120699,2014,-0.16809130865298272,-0.022725042334784902,1.6332425334245588,0.057417848990028664,0.5068416863999934,0,0,1,0,1,Improving
COALINDIA,Mar 2015,34.01729735087849,0.0101107724332763,8.641856925418569,0.6661453980065968,0.6920667298025788,2015,-1.6208499937116372,0.0059130552367855005,1.270954428557082,-0.006709049381384724,-0.1086214650094911,0,0,1,0,1,Improving
COALINDIA,Mar 2016,40.95828668216921,0.0344213820227944,9.959084020878937,0.6856375484325467,0.8481110254433308,2016,6.940989331290716,0.024310609589518098,1.3172270954603675,0.019492150425949872,0.15604429564075206,1,0,1,0,2,Improving
COALINDIA,Mar 2017,37.84974304592544,0.1229300921771759,12.361926260346126,0.6591278976616324,1.4331896551724137,2017,-3.108543636243766,0.0885087101543815,2.402842239467189,-0.026509650770914273,0.5850786297290829,-1,0,1,0,0,Declining
COALINDIA,Mar 2018,34.87957181088314,0.0762216275151154,15.26753768844221,0.6793920507527635,2.0744529695936342,2018,-2.970171235042301,-0.04670846466206051,2.905611428096085,0.020264153091131165,0.6412633144212205,-1,0,1,0,0,Declining
COALINDIA,Mar 2019,66.01398601398601,0.0835380835380835,12.783510455947892,0.7486487096022433,0.2633989922125515,2019,31.13441420310287,0.007316456022968099,-2.4840272324943182,0.06925665884947974,-1.8110539773810828,1,0,-1,0,0,Declining
COALINDIA,Mar 2020,51.93270516528283,0.2000808533134309,11.561142147734326,0.64044794027463,0.2634730538922156,2020,-14.08128084870318,0.1165427697753474,-1.2223683082135661,-0.10820076932761324,7.406167966411692e-05,-1,-1,-1,-1,-4,Strong Decline
COALINDIA,Mar 2021,34.78284681526918,0.1611260200449093,19.08017103153394,0.5589906302972351,0.6140765233821445,2021,-17.149858350013652,-0.03895483326852159,7.5190288837996135,-0.08145730997739498,0.3506034694899289,-1,0,1,0,0,Declining
COALINDIA,Mar 2022,40.27999907285075,0.0814500614236376,21.985256078634247,0.6114436344992086,0.3452641270571988,2022,5.497152257581568,-0.0796759586212717,2.9050850471003073,0.05245300420197352,-0.2688123963249457,1,0,1,0,2,Improving
COALINDIA,Mar 2023,52.13911214108443,0.0711832092434626,14.332317073170731,0.6244557263907207,0.1481574882577309,2023,11.859113068233682,-0.010266852180175007,-7.652939005463516,0.01301209189151209,-0.19710663879946788,1,0,-1,0,0,Declining
COALINDIA,Mar 2024,45.16982956605826,0.0788468512027076,11.237732253454023,0.6018691588785047,0.1123926249029944,2024,-6.96928257502617,0.007663641959245002,-3.094584819716708,-0.022586567512215994,-0.0357648633547365,-1,0,-1,0,-2,Strong Decline
DABUR,Mar 2013,36.56324582338903,0.5494033412887828,16.8135593220339,1.3038861754087916,4.43864229765013,2013,,,,,,0,0,0,0,0,Declining
DABUR,Mar 2014,34.48795180722892,0.2665662650602409,21.51851851851852,1.3286897590361446,3.602620087336245,2014,-2.0752940161601146,-0.2828370762285419,4.704959196484619,0.02480358362735302,-0.8360222103138852,-1,1,1,0,1,Improving
DABUR,Mar 2015,31.84257602862254,0.2188431723315444,33.0,1.2766131673763512,3.089887640449438,2015,-2.645375778606379,-0.04772309272869649,11.481481481481481,-0.05207659165979339,-0.5127324468868069,-1,0,1,0,0,Declining
DABUR,Mar 2016,30.064732678014867,0.192999280748022,31.625,1.122331217541835,2.5518341307815,2016,-1.7778433506076716,-0.025843891583522405,-1.375,-0.15428194983451626,-0.5380535096679382,0,0,-1,-1,-2,Strong Decline
DABUR,Mar 2017,26.408087476789767,0.2011553538271095,28.0,0.9847387480600104,2.421875,2017,-3.6566452012251,0.0081560730790875,-3.625,-0.13759246948182458,-0.1299591307814998,-1,0,-1,-1,-3,Strong Decline
DABUR,Mar 2018,23.79950928846828,0.1643883631265334,30.50943396226415,0.8873822109859802,5.964653902798233,2018,-2.608578188321488,-0.036766990700576097,2.5094339622641506,-0.09735653707403014,3.542778902798233,-1,0,1,0,0,Declining
DABUR,Mar 2019,25.67471590909091,0.1241122159090909,29.0,1.0092449922958395,2.351313969571231,2019,1.875206620622631,-0.04027614721744251,-1.5094339622641506,0.12186278130985928,-3.6133399332270018,0,0,-1,1,0,Declining
DABUR,Mar 2020,21.91946715107478,0.0790190735694822,35.84,0.9301702902431188,2.5552486187845305,2020,-3.75524875801613,-0.04509314233960869,6.840000000000003,-0.07907470205272071,0.2039346492132994,-1,0,1,0,0,Declining
DABUR,Mar 2021,22.11638830897704,0.0664144050104384,64.58064516129032,0.8826733130250162,2.949852507374631,2021,0.19692115790225984,-0.01260466855904381,28.740645161290317,-0.04749697721810264,0.39460388859010065,0,0,1,0,1,Improving
DABUR,Mar 2022,20.78262944404677,0.1228823669768551,57.74358974358975,0.8864376424617388,3.0424799081515497,2022,-1.333758864930271,0.05646796196641671,-6.837055417700569,0.0037643294367226687,0.09262740077691856,0,0,-1,0,-1,Declining
DABUR,Mar 2023,18.956870611835505,0.1308369553103755,27.71794871794872,0.8445648989159098,3.1746031746031744,2023,-1.825758832211264,0.007954588333520404,-30.025641025641033,-0.04187274354582904,0.13212326645162475,0,0,-1,0,-1,Declining
DABUR,Mar 2024,18.355969997972835,0.1383539428339752,19.35483870967742,0.8205874569992061,2.926559911651021,2024,-0.6009006138626702,0.007516987523599694,-8.363110008271299,-0.0239774419167037,-0.2480432629521534,0,0,-1,0,-1,Declining
DIVISLAB,Mar 2013,24.07037185125949,0.0131947221111555,272.0,0.6833386428798981,5.48172757475083,2013,,,,,,0,0,0,0,0,Declining
DIVISLAB,Mar 2014,26.07962213225371,0.0060728744939271,339.3333333333333,0.6824797843665769,4.3984476067270375,2014,2.0092502809942197,-0.0071218476172284,67.33333333333331,-0.0008588585133212367,-1.0832799680237928,1,0,1,0,2,Improving
DIVISLAB,Mar 2015,24.37070938215103,0.0077231121281464,391.0,0.7071509648127128,3.63849765258216,2015,-1.7089127501026802,0.0016502376342192992,51.666666666666686,0.02467118044613592,-0.7599499541448775,0,0,1,0,1,Improving
DIVISLAB,Mar 2016,26.22874446773818,0.0097833682739343,284.6,0.7709269089424254,2.131438721136768,2016,1.8580350855871508,0.0020602561457879,-106.39999999999998,0.06377594412971266,-1.5070589314453922,0,0,-1,0,-1,Declining
DIVISLAB,Mar 2017,19.787194325182007,0.0067201792047787,483.3333333333333,0.6602761982128351,2.358490566037736,2017,-6.441550142556174,-0.0030631890691555997,198.7333333333333,-0.11065071072959032,0.2270518449009682,-1,0,1,-1,-1,Declining
DIVISLAB,Mar 2018,14.80168776371308,0.010632911392405,634.5,0.5734708916728076,3.4207525655644244,2018,-4.985506561468927,0.003912732187626299,151.16666666666669,-0.0868053065400275,1.0622619995266884,-1,0,1,0,0,Declining
DIVISLAB,Mar 2019,19.44803794739112,0.015236452493891,374.8,0.6154803384768541,2.2912047302291203,2019,4.646350183678042,0.004603541101486001,-259.7,0.0420094468040465,-1.1295478353353041,1,0,-1,0,0,Declining
DIVISLAB,Mar 2020,18.83720930232558,0.0053351573187414,260.85714285714283,0.6322822646817489,2.251270878721859,2020,-0.610828645065542,-0.0099012951751496,-113.94285714285718,0.016801926204894735,-0.03993385150726114,0,0,-1,0,-1,Declining
DIVISLAB,Mar 2021,21.34480903711673,0.0005379236148466,1433.5,0.6470151332281125,1.3608870967741935,2021,2.5075997347911496,-0.0047972337038948,1172.642857142857,0.014732868546363687,-0.8903837819476657,1,0,1,0,2,Improving
DIVISLAB,Mar 2022,25.2387448840382,0.0003410641200545,1942.5,0.6706586826347305,0.9121621621621622,2022,3.8939358469214724,-0.0001968594947921,509.0,0.023643549406617947,-0.44872493461203133,1,0,1,0,2,Improving
DIVISLAB,Mar 2023,14.286833241951909,0.000313307746534,1185.0,0.5384402079722703,2.4122807017543857,2023,-10.951911642086293,-2.7756373520499995e-05,-757.5,-0.13221847466246017,1.5001185395922234,-1,0,-1,-1,-3,Strong Decline
DIVISLAB,Mar 2024,11.78984599513669,0.0002210596124088,552.5,0.5074385510996119,3.125,2024,-2.4969872468152197,-9.22481341252e-05,-632.5,-0.031001656872658434,0.7127192982456143,-1,0,-1,0,-2,Strong Decline
DLF,Mar 2013,2.592405456877453,1.0338528508686695,1.137856525496975,0.1202375980323913,7.19640179910045,2013,,,,,,0,0,0,0,0,Declining
DLF,Mar 2014,2.153677678408469,0.8809271764920606,1.012180267965895,0.1286013173188686,9.322033898305085,2014,-0.43872777846898403,-0.15292567437660887,-0.12567625753107992,0.008363719286477292,2.125632099204635,0,1,0,0,1,Improving
DLF,Mar 2015,1.8524608133289489,0.8949906828894004,1.3081597222222223,0.1154356946666264,13.017751479289942,2015,-0.30121686507952017,0.014063506397339776,0.2959794542563272,-0.013165622652242193,3.695717580984857,0,0,0,0,0,Declining
DLF,Mar 2016,1.2671901616186798,1.049648926004404,1.4798507462686568,0.1607996241636832,38.36065573770492,2016,-0.585270651710269,0.15465824311500354,0.17169102404643444,0.04536392949705681,25.342904258414976,0,-1,0,0,-1,Declining
DLF,Mar 2017,2.881211085337566,1.1883774874862654,1.1563758389261745,0.1285455170904087,7.062146892655368,2017,1.614020923718886,0.1387285614818614,-0.3234749073424823,-0.0322541070732745,-31.29850884504955,0,-1,0,0,-1,Declining
DLF,Mar 2018,12.678768655659708,0.4953413950327093,0.8058285327007794,0.1107039696294462,0.1786910877819968,2018,9.797557570322141,-0.6930360924535561,-0.3505473062253951,-0.017841547460962504,-6.883455804873371,1,1,0,0,2,Improving
DLF,Mar 2019,3.913509649749821,0.5129258994519895,1.041707080504365,0.1258366800535475,2.5114155251141552,2019,-8.765259005909886,0.017584504419280222,0.23587854780358553,0.015132710424101303,2.3327244373321583,-1,0,0,0,-1,Declining
DLF,Mar 2020,-1.7127761488663744,0.2352309344790547,0.803083391730904,0.1088387904813025,14.40677966101695,2020,-5.626285798616196,-0.27769496497293483,-0.23862368877346085,-0.016997889572245004,11.895364135902796,-1,1,0,0,0,Declining
DLF,Mar 2021,3.0641693073789047,0.1948279764599366,1.7221570926143024,0.1012189650014956,4.1551246537396125,2021,4.776945456245279,-0.040402958019118085,0.9190737008833983,-0.007619825479806899,-10.251655007277337,1,0,0,0,1,Improving
DLF,Mar 2022,4.125185633353501,0.1150101754578956,2.7888,0.111732171125921,3.266666666666666,2022,1.0610163259745966,-0.079817801002041,1.0666429073856978,0.010513206124425398,-0.8884579870729463,0,0,1,0,1,Improving
DLF,Mar 2023,5.397086528511158,0.0884655186138456,4.403061224489796,0.1083276268736209,2.409046214355949,2023,1.271900895157657,-0.026544656844049996,1.6142612244897956,-0.003404544252300107,-0.8576204523107172,0,0,1,0,1,Improving
DLF,Mar 2024,6.908270142781061,0.1225938982019223,5.966292134831461,0.1088049569147945,1.6519823788546255,2024,1.5111836142699024,0.0341283795880767,1.563230910341665,0.0004773300411736042,-0.7570638355013235,0,0,1,0,1,Improving
DMART,Mar 2013,11.913814955640053,0.6666666666666666,5.0,2.239276139410188,0.0,2013,,,,,,0,0,0,0,0,Declining
DMART,Mar 2014,16.84100418410042,0.6705020920502092,6.089285714285714,2.5918141592920354,0.0,2014,4.927189228460367,0.0038354253835425345,1.0892857142857144,0.3525380198818473,0.0,1,0,1,1,3,Strong Improvement
DMART,Mar 2015,17.666666666666668,0.7533333333333333,6.333333333333333,2.7341825902335457,0.0,2015,0.8256624825662477,0.08283124128312414,0.24404761904761862,0.1423684309415103,0.0,0,0,0,1,1,Improving
DMART,Mar 2016,21.038790269559502,0.7836949375410914,7.296703296703296,2.7672469374597037,0.0,2016,3.3721236028928345,0.03036160420775813,0.9633699633699626,0.03306434722615803,0.0,1,0,0,0,1,Improving
DMART,Mar 2017,12.467464862051015,0.3896408120770432,7.942622950819672,2.044681216703901,0.0,2017,-8.571325407508487,-0.3940541254640482,0.6459196541163763,-0.7225657207558029,0.0,-1,1,0,-1,-1,Declining
DMART,Mar 2018,17.262797172842152,0.0940244163632469,22.55,2.66165014164306,0.0,2018,4.795332310791137,-0.2956163957137963,14.607377049180329,0.616968924939159,0.0,1,1,1,1,4,Strong Improvement
DMART,Mar 2019,16.144621442634687,0.1252908537676749,34.744680851063826,2.8554096488723952,0.0,2019,-1.118175730207465,0.031266437404428,12.194680851063826,0.19375950722933544,0.0,0,0,1,1,2,Improving
DMART,Mar 2020,11.74187725631769,0.0300541516245487,30.84057971014493,2.059456773766148,0.0,2020,-4.402744186316998,-0.09523670214312621,-3.904101140918897,-0.7959528751062472,0.0,-1,0,-1,-1,-3,Strong Decline
DMART,Mar 2021,9.020026263952726,0.0322554169402495,41.54761904761905,1.7680703039179788,0.0,2021,-2.7218509923649634,0.0022012653157007997,10.707039337474122,-0.2913864698481692,0.0,-1,0,1,-1,-1,Declining
DMART,Mar 2022,10.908027489399034,0.0473022371691767,46.333333333333336,2.002197660138324,0.0,2022,1.8880012254463079,0.015046820228927199,4.785714285714285,0.23412735622034497,0.0,0,0,1,1,2,Improving
